"NAME","C24010_005E","C24010_006E","C24010_007E","C24010_012E","C24010_013E","C24010_014E","C24010_015E","C24010_016E","C24010_020E","C24010_022E","C24010_023E","C24010_024E","C24010_025E","C24010_026E","C24010_028E","C24010_029E","C24010_030E","C24010_034E","C24010_041E","C24010_042E","C24010_043E","C24010_048E","C24010_049E","C24010_050E","C24010_051E","C24010_052E","C24010_056E","C24010_058E","C24010_059E","C24010_060E","C24010_061E","C24010_062E","C24010_064E","C24010_065E","C24010_066E","C24010_070E","B03002_003E","B03002_004E","B03002_006E","B03002_002E","B03002_012E","state","county","tract","block group"
"Block Group 2, Census Tract 6056, San Mateo County, California",48,11,34,0,0,0,12,0,0,0,0,16,0,25,31,0,0,11,31,0,14,0,0,0,5,18,0,0,0,0,0,12,34,16,0,0,751,0,70,821,37,"06","081","605600","2"
"Block Group 4, Census Tract 6056, San Mateo County, California",185,36,53,0,68,34,0,41,0,0,0,0,0,0,167,32,0,13,104,79,78,0,0,27,14,53,18,0,0,0,0,26,99,29,0,0,1608,44,893,2637,148,"06","081","605600","4"
"Block Group 1, Census Tract 6056, San Mateo County, California",100,9,8,0,21,0,0,10,0,0,6,0,0,0,24,23,0,0,17,0,0,9,21,0,27,20,0,0,0,0,0,20,14,0,0,0,783,0,121,940,32,"06","081","605600","1"
"Block Group 3, Census Tract 6056, San Mateo County, California",84,17,17,0,21,0,0,34,0,0,0,14,0,0,28,24,41,22,30,29,0,0,0,0,0,23,24,0,0,0,0,31,28,0,0,0,603,0,576,1303,52,"06","081","605600","3"
"Block Group 2, Census Tract 6064, San Mateo County, California",27,0,54,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,31,58,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,388,0,185,581,40,"06","081","606400","2"
"Block Group 3, Census Tract 6064, San Mateo County, California",54,33,88,0,0,0,14,25,0,0,0,17,0,0,27,0,23,55,55,22,15,0,0,0,11,112,0,0,0,0,0,0,34,15,0,0,779,0,264,1055,88,"06","081","606400","3"
"Block Group 1, Census Tract 6064, San Mateo County, California",94,37,134,0,13,10,12,49,0,0,0,51,0,0,34,0,0,14,39,0,1,0,0,0,14,17,0,0,0,0,0,0,80,79,36,51,745,0,221,1026,274,"06","081","606400","1"
"Block Group 4, Census Tract 6064, San Mateo County, California",180,179,22,0,0,21,0,24,0,0,0,9,0,0,110,41,0,0,112,78,133,15,69,34,37,71,0,0,0,0,28,0,120,67,0,0,926,116,494,1770,274,"06","081","606400","4"
"Block Group 2, Census Tract 6068, San Mateo County, California",78,51,150,0,9,62,0,12,10,0,13,14,0,0,124,52,35,37,54,148,83,11,7,65,11,18,18,0,13,0,0,43,33,88,0,0,1217,32,723,2154,18,"06","081","606800","2"
"Block Group 1, Census Tract 6068, San Mateo County, California",103,15,38,0,22,7,12,8,0,0,0,0,0,2,32,13,14,14,21,48,19,0,5,29,20,48,0,0,0,0,0,33,71,22,0,0,704,6,451,1185,18,"06","081","606800","1"
"Block Group 4, Census Tract 6088, San Mateo County, California",78,31,69,0,0,55,0,0,0,0,0,0,0,0,19,18,0,34,47,37,51,12,0,49,17,45,0,0,0,0,0,0,11,0,0,12,571,0,312,962,85,"06","081","608800","4"
"Block Group 5, Census Tract 6088, San Mateo County, California",89,14,65,15,16,0,0,0,0,0,21,0,0,20,19,23,82,11,40,54,80,0,12,0,0,0,12,0,0,0,22,72,35,112,0,0,840,47,310,1303,328,"06","081","608800","5"
"Block Group 3, Census Tract 6088, San Mateo County, California",28,0,25,0,15,0,0,0,0,0,0,20,0,0,16,0,12,0,20,30,15,0,12,23,0,0,0,0,0,0,0,0,0,6,0,0,387,0,72,459,21,"06","081","608800","3"
"Block Group 1, Census Tract 6088, San Mateo County, California",121,0,162,0,0,0,12,37,0,0,0,17,0,0,64,0,0,25,83,17,44,0,15,99,19,16,0,0,0,0,0,21,0,18,0,0,964,0,433,1421,12,"06","081","608800","1"
"Block Group 2, Census Tract 6088, San Mateo County, California",75,28,175,0,0,26,0,0,0,0,0,0,0,0,13,0,24,0,98,11,0,0,17,12,0,38,0,0,0,31,0,0,125,80,0,0,1047,0,365,1477,75,"06","081","608800","2"
"Block Group 1, Census Tract 6089, San Mateo County, California",138,29,90,0,0,0,0,33,0,0,14,0,0,0,43,0,13,0,32,45,29,0,0,61,28,64,0,0,0,0,0,0,0,27,0,0,626,0,344,987,96,"06","081","608900","1"
"Block Group 2, Census Tract 6089, San Mateo County, California",50,64,156,0,0,16,17,78,0,17,0,58,0,0,70,18,0,13,66,42,106,0,37,34,0,85,39,0,0,18,0,17,24,56,0,0,906,1,441,1477,215,"06","081","608900","2"
"Block Group 3, Census Tract 6089, San Mateo County, California",80,0,300,0,0,0,0,17,0,15,20,0,31,45,138,36,17,14,190,27,91,0,0,44,68,20,0,0,0,36,0,106,86,192,0,20,1540,35,946,2653,565,"06","081","608900","3"
"Block Group 4, Census Tract 6089, San Mateo County, California",72,0,58,0,0,15,0,0,0,0,0,0,0,0,16,0,0,0,17,32,15,0,0,33,0,0,0,0,0,0,0,0,12,0,0,0,598,0,92,767,86,"06","081","608900","4"
"Block Group 2, Census Tract 6091, San Mateo County, California",43,20,7,0,0,13,12,12,0,6,5,68,0,0,72,0,28,30,22,24,5,0,0,10,22,29,5,0,0,15,18,33,15,35,0,0,414,0,143,671,258,"06","081","609100","2"
"Block Group 1, Census Tract 6091, San Mateo County, California",30,5,33,4,0,5,7,0,0,0,15,7,5,0,41,7,29,35,16,22,16,24,0,11,14,11,11,0,0,11,11,31,12,27,0,5,413,18,96,564,105,"06","081","609100","1"
"Block Group 1, Census Tract 6101, San Mateo County, California",49,18,98,16,4,23,28,7,7,0,12,39,35,42,101,34,96,122,36,62,38,15,16,77,22,28,35,0,0,8,38,32,54,145,0,43,1067,58,107,1306,1142,"06","081","610100","1"
"Block Group 1, Census Tract 6104, San Mateo County, California",15,12,60,0,0,4,0,21,13,0,0,115,128,0,30,45,378,113,16,48,39,0,0,143,0,0,44,29,0,29,76,64,61,186,0,51,584,255,162,1018,2517,"06","081","610400","1"
"Block Group 2, Census Tract 6104, San Mateo County, California",78,17,90,0,0,9,17,7,6,7,8,9,72,0,64,23,184,56,42,15,0,11,3,23,0,43,37,0,0,10,62,35,79,96,0,51,517,45,118,944,1545,"06","081","610400","2"
"Block Group 2, Census Tract 6115, San Mateo County, California",83,26,34,0,21,3,6,16,0,4,0,0,0,13,33,26,0,0,40,32,11,6,7,16,6,13,0,0,0,0,0,5,17,32,0,5,777,0,202,1012,50,"06","081","611500","2"
"Block Group 1, Census Tract 6115, San Mateo County, California",78,22,8,0,4,0,0,9,0,0,0,0,0,15,24,0,0,0,29,20,5,8,0,6,0,3,0,0,0,0,0,8,0,8,0,0,467,0,149,664,48,"06","081","611500","1"
"Block Group 3, Census Tract 6115, San Mateo County, California",78,9,16,0,0,6,6,15,0,0,0,16,0,0,54,0,0,14,23,9,7,9,5,0,12,5,0,0,0,0,0,7,12,22,0,0,690,0,142,887,34,"06","081","611500","3"
"Block Group 1, Census Tract 6125, San Mateo County, California",67,18,71,9,0,10,52,17,0,0,0,0,0,0,50,0,0,0,18,15,59,14,10,123,10,29,0,0,0,0,0,0,10,52,0,0,783,0,102,977,113,"06","081","612500","1"
"Block Group 2, Census Tract 6125, San Mateo County, California",42,19,27,0,44,14,0,0,0,0,0,0,0,0,23,0,15,20,21,14,9,0,0,0,15,35,0,0,0,0,13,12,0,46,0,0,774,20,0,794,149,"06","081","612500","2"
"Block Group 3, Census Tract 6125, San Mateo County, California",238,9,181,32,10,66,0,118,0,0,0,0,0,0,34,14,0,12,58,59,114,0,81,39,48,19,0,0,0,40,0,15,41,0,0,0,1547,18,327,2068,159,"06","081","612500","3"
"Block Group 2, Census Tract 6135.01, San Mateo County, California",129,15,17,0,0,17,43,7,0,0,0,0,36,13,80,47,104,24,72,42,47,12,8,15,21,29,15,0,0,75,9,24,61,115,11,36,1350,6,94,1531,742,"06","081","613501","2"
"Block Group 1, Census Tract 6135.01, San Mateo County, California",84,48,69,19,0,43,22,8,29,0,10,32,68,13,76,41,94,174,59,37,16,8,0,78,10,79,29,0,0,59,26,23,134,92,8,19,1332,19,134,1524,1124,"06","081","613501","1"
"Block Group 1, Census Tract 6102.01, San Mateo County, California",21,0,61,0,0,29,0,8,0,0,0,0,71,0,0,41,36,39,0,11,12,0,0,0,0,0,8,0,0,7,60,0,32,32,0,0,204,165,112,489,704,"06","081","610201","1"
"Block Group 2, Census Tract 6102.01, San Mateo County, California",80,4,28,0,0,25,7,0,0,0,0,35,88,0,33,18,83,93,31,3,6,0,19,16,19,8,11,0,0,80,80,119,11,66,0,0,159,0,74,243,1616,"06","081","610201","2"
"Block Group 3, Census Tract 6102.01, San Mateo County, California",0,27,0,0,0,0,0,13,0,0,0,28,71,0,10,11,173,10,2,10,0,0,0,13,0,9,0,0,0,13,81,11,48,8,0,11,95,2,66,170,848,"06","081","610201","3"
"Block Group 4, Census Tract 6102.01, San Mateo County, California",84,12,69,0,0,6,11,0,0,0,10,128,41,21,101,38,77,114,35,9,33,12,0,29,0,6,0,0,0,26,25,10,18,42,0,61,384,95,268,834,1142,"06","081","610201","4"
"Block Group 1, Census Tract 6102.02, San Mateo County, California",140,74,259,0,5,15,0,15,0,0,0,33,0,0,56,4,41,84,94,19,90,5,21,0,19,21,15,15,0,12,45,7,37,88,0,38,1043,126,501,1803,1057,"06","081","610202","1"
"Block Group 1, Census Tract 6103.03, San Mateo County, California",99,42,160,24,0,0,16,41,0,0,0,29,0,0,118,0,0,39,206,0,87,0,0,63,0,69,0,0,0,0,0,18,18,43,0,0,663,0,978,1717,68,"06","081","610303","1"
"Block Group 2, Census Tract 6103.03, San Mateo County, California",131,60,75,0,0,11,19,0,0,14,0,0,0,0,67,10,26,10,64,14,34,14,38,7,17,0,0,0,0,0,0,0,75,30,0,0,506,10,661,1298,116,"06","081","610303","2"
"Block Group 3, Census Tract 6103.03, San Mateo County, California",80,85,354,24,0,20,0,0,0,0,0,0,0,0,78,30,0,0,298,51,88,11,19,68,0,132,0,0,0,0,0,0,100,66,0,15,1137,22,835,2167,378,"06","081","610303","3"
"Block Group 4, Census Tract 6103.03, San Mateo County, California",201,0,276,18,30,25,0,52,0,0,0,0,0,0,52,15,0,0,180,46,96,40,0,0,0,88,0,0,0,0,0,0,73,105,0,10,1059,0,1285,2503,33,"06","081","610303","4"
"Block Group 3, Census Tract 6103.04, San Mateo County, California",46,9,82,11,0,0,12,18,0,4,0,0,0,0,8,0,16,10,57,26,11,0,7,0,0,10,0,0,0,0,20,62,0,32,0,0,190,165,457,816,158,"06","081","610304","3"
"Block Group 1, Census Tract 6103.04, San Mateo County, California",75,51,99,0,10,0,0,10,0,8,0,10,0,0,94,11,0,49,73,41,43,9,10,50,9,22,7,0,0,12,0,9,46,45,0,12,922,9,543,1595,66,"06","081","610304","1"
"Block Group 2, Census Tract 6103.04, San Mateo County, California",145,29,168,0,11,23,34,22,0,0,6,11,0,0,22,32,19,21,118,58,51,0,14,32,31,19,0,0,0,13,12,91,60,98,0,24,921,11,625,1658,221,"06","081","610304","2"
"Block Group 1, Census Tract 6107, San Mateo County, California",44,0,76,0,0,0,23,17,30,0,0,123,138,0,153,53,196,94,40,34,79,0,14,20,0,35,0,0,0,32,0,157,97,32,0,34,808,83,372,1361,1284,"06","081","610700","1"
"Block Group 2, Census Tract 6107, San Mateo County, California",91,65,242,0,22,34,57,0,0,6,109,0,59,14,208,16,59,61,99,13,49,21,0,52,59,87,22,0,0,0,0,73,228,159,0,0,2040,5,456,2613,529,"06","081","610700","2"
"Block Group 2, Census Tract 6116, San Mateo County, California",111,36,69,6,8,16,0,6,0,0,4,0,0,13,24,19,21,0,48,41,30,0,0,35,5,25,0,0,0,0,0,0,19,15,0,0,894,9,178,1207,146,"06","081","611600","2"
"Block Group 1, Census Tract 6116, San Mateo County, California",57,54,26,0,21,12,35,0,0,0,0,0,0,0,28,0,14,19,72,17,16,0,49,45,13,26,0,6,0,0,0,29,18,6,0,6,834,43,109,1020,28,"06","081","611600","1"
"Block Group 1, Census Tract 6002, San Mateo County, California",22,0,67,0,0,0,0,7,0,14,0,41,33,6,27,50,96,66,0,42,17,13,0,28,0,40,21,14,0,41,21,24,86,66,0,53,59,55,1064,1434,468,"06","081","600200","1"
"Block Group 2, Census Tract 6002, San Mateo County, California",22,8,56,0,0,11,14,33,0,12,11,93,34,28,53,73,112,151,79,0,18,12,0,24,28,46,42,0,0,72,58,82,63,66,54,40,104,24,1289,1558,894,"06","081","600200","2"
"Block Group 2, Census Tract 6003, San Mateo County, California",25,8,63,0,0,11,16,63,12,11,8,22,16,11,27,89,168,59,25,114,26,0,0,13,0,50,29,0,0,16,0,0,32,110,0,102,185,255,1567,2058,226,"06","081","600300","2"
"Block Group 1, Census Tract 6003, San Mateo County, California",43,11,16,0,9,3,43,12,0,0,6,52,74,0,35,9,43,56,13,21,13,0,9,51,0,13,0,0,0,37,76,3,109,73,0,7,392,18,504,929,472,"06","081","600300","1"
"Block Group 1, Census Tract 6007, San Mateo County, California",3,35,40,0,0,16,21,43,0,14,0,41,0,82,84,0,38,115,78,68,18,0,0,16,0,26,15,0,23,72,52,73,72,153,0,79,316,43,1444,1841,542,"06","081","600700","1"
"Block Group 4, Census Tract 6007, San Mateo County, California",17,13,29,0,48,0,0,0,0,0,0,0,0,0,9,11,57,96,0,21,0,0,49,0,0,26,0,0,0,35,0,44,18,78,0,21,319,60,539,918,117,"06","081","600700","4"
"Block Group 3, Census Tract 6007, San Mateo County, California",16,0,30,0,0,29,0,0,0,0,0,104,73,0,80,0,0,10,0,30,0,0,28,20,0,0,1,0,0,7,21,44,53,50,0,8,186,0,892,1078,232,"06","081","600700","3"
"Block Group 2, Census Tract 6007, San Mateo County, California",47,17,76,0,0,0,0,42,39,45,0,175,102,29,81,93,101,79,8,30,0,0,0,0,0,85,0,0,0,133,17,115,95,142,0,45,62,301,1372,1816,1180,"06","081","600700","2"
"Block Group 2, Census Tract 6015.02, San Mateo County, California",60,0,41,11,0,19,0,9,31,0,0,23,33,40,188,76,8,130,56,10,0,34,10,8,0,82,22,10,0,46,23,45,50,127,0,9,187,118,1550,1982,661,"06","081","601502","2"
"Block Group 1, Census Tract 6015.02, San Mateo County, California",126,11,67,0,0,50,0,20,0,24,12,232,12,49,115,47,81,145,33,40,39,18,0,40,28,50,34,0,0,68,32,68,77,196,0,54,430,146,1416,2056,821,"06","081","601502","1"
"Block Group 2, Census Tract 6022, San Mateo County, California",0,13,0,0,0,0,0,0,0,20,0,65,105,0,46,26,0,98,0,19,0,0,0,10,0,0,51,15,0,31,29,79,0,10,45,17,12,26,156,300,1015,"06","081","602200","2"
"Block Group 3, Census Tract 6022, San Mateo County, California",64,56,43,0,0,0,0,0,0,77,0,100,31,14,62,9,145,209,0,0,0,42,0,12,31,30,30,0,0,66,151,33,89,271,0,9,332,36,384,784,2259,"06","081","602200","3"
"Block Group 1, Census Tract 6022, San Mateo County, California",13,0,33,0,50,73,0,41,0,0,0,0,40,117,0,0,197,108,14,31,0,0,13,33,0,75,0,0,0,0,0,66,98,91,0,0,425,26,60,699,1313,"06","081","602200","1"
"Block Group 4, Census Tract 6022, San Mateo County, California",104,11,10,26,0,0,11,0,0,0,0,49,61,12,124,28,104,23,26,64,0,0,0,0,18,31,31,0,0,60,53,49,40,25,0,15,231,104,429,968,1098,"06","081","602200","4"
"Block Group 1, Census Tract 6023, San Mateo County, California",105,18,56,10,0,21,16,33,14,8,17,91,75,9,97,69,150,196,89,29,0,0,0,67,0,68,26,14,0,101,132,63,46,313,0,30,495,72,1169,2045,2019,"06","081","602300","1"
"Block Group 2, Census Tract 6037, San Mateo County, California",158,48,64,0,26,21,8,31,0,39,0,23,37,11,87,114,132,152,37,92,22,0,0,60,9,58,20,0,0,24,19,68,113,155,0,9,1105,17,783,2181,1024,"06","081","603700","2"
"Block Group 1, Census Tract 6037, San Mateo County, California",78,29,112,0,0,0,14,47,0,10,0,22,9,11,37,21,105,102,88,17,44,0,0,17,9,86,11,0,0,36,11,24,29,205,10,10,862,50,966,2181,206,"06","081","603700","1"
"Block Group 2, Census Tract 6039, San Mateo County, California",55,18,48,41,0,0,0,15,0,64,51,11,14,0,209,24,36,45,68,29,0,0,23,36,0,98,0,0,0,17,59,46,73,165,12,0,940,13,445,1407,486,"06","081","603900","2"
"Block Group 4, Census Tract 6039, San Mateo County, California",10,0,22,0,0,0,0,0,0,0,0,15,0,0,104,0,0,0,3,0,68,23,0,16,0,0,0,0,0,0,0,0,38,65,0,0,399,0,138,557,92,"06","081","603900","4"
"Block Group 5, Census Tract 6039, San Mateo County, California",36,0,0,0,15,0,0,0,0,0,0,0,0,21,26,12,14,27,12,0,0,0,15,21,0,0,0,0,0,17,0,13,10,21,0,0,289,0,154,443,222,"06","081","603900","5"
"Block Group 6, Census Tract 6039, San Mateo County, California",40,19,80,0,0,0,0,40,0,0,0,26,0,46,22,0,0,86,22,43,19,0,0,0,21,40,0,0,0,21,0,23,0,43,0,166,468,119,214,801,116,"06","081","603900","6"
"Block Group 1, Census Tract 6039, San Mateo County, California",95,0,17,30,0,0,0,0,0,13,0,0,50,0,18,50,60,18,34,19,20,0,0,0,0,0,0,0,12,0,0,15,83,80,0,0,442,0,245,687,195,"06","081","603900","1"
"Block Group 3, Census Tract 6039, San Mateo County, California",12,31,0,0,0,0,16,9,0,0,0,0,0,0,35,0,28,21,13,0,0,29,0,31,15,0,0,0,0,53,0,9,20,47,0,21,515,0,0,534,293,"06","081","603900","3"
"Block Group 1, Census Tract 6057, San Mateo County, California",80,26,9,8,7,31,0,19,0,0,0,0,0,6,58,0,0,12,62,26,8,0,0,14,9,11,0,0,0,7,0,5,0,17,0,15,744,15,137,942,7,"06","081","605700","1"
"Block Group 3, Census Tract 6057, San Mateo County, California",86,11,59,10,11,22,0,101,0,10,0,0,0,0,62,0,9,29,94,31,24,11,26,0,0,80,0,0,16,0,0,27,44,12,0,0,776,35,809,1694,124,"06","081","605700","3"
"Block Group 2, Census Tract 6057, San Mateo County, California",115,36,28,0,29,20,8,8,4,7,0,0,0,21,5,54,10,28,20,33,7,0,7,4,6,29,11,0,0,13,0,0,0,37,0,0,726,65,505,1348,91,"06","081","605700","2"
"Block Group 4, Census Tract 6057, San Mateo County, California",71,35,7,0,50,12,14,83,0,0,0,0,0,0,72,23,0,0,13,0,12,0,0,8,42,30,23,0,0,0,0,8,37,24,0,0,922,0,237,1191,69,"06","081","605700","4"
"Block Group 2, Census Tract 6063, San Mateo County, California",27,0,68,0,10,0,0,23,28,0,0,10,0,0,0,14,10,36,11,10,10,0,0,9,32,23,12,0,0,10,0,17,50,29,0,9,579,85,169,920,213,"06","081","606300","2"
"Block Group 1, Census Tract 6063, San Mateo County, California",28,7,35,8,7,0,33,9,16,0,0,18,12,0,160,62,132,78,66,33,20,0,0,30,17,42,10,14,0,51,63,65,51,94,0,0,998,0,479,1566,476,"06","081","606300","1"
"Block Group 3, Census Tract 6063, San Mateo County, California",31,21,89,0,8,0,0,10,0,0,0,22,25,18,26,17,83,17,9,35,40,0,0,13,13,0,0,0,0,0,0,0,0,21,18,32,492,0,308,823,423,"06","081","606300","3"
"Block Group 3, Census Tract 6040, San Mateo County, California",10,5,35,0,9,17,3,8,36,0,12,16,9,0,73,17,16,46,26,9,19,0,10,10,16,40,0,0,6,19,0,10,4,50,0,8,602,0,441,1071,269,"06","081","604000","3"
"Block Group 1, Census Tract 6040, San Mateo County, California",37,23,24,0,0,26,0,21,0,15,0,4,36,0,39,31,17,8,29,26,10,0,0,44,0,19,15,0,0,23,11,21,22,63,0,0,403,13,242,703,149,"06","081","604000","1"
"Block Group 2, Census Tract 6040, San Mateo County, California",96,4,14,0,0,0,5,0,0,0,0,0,6,0,40,21,71,54,25,4,10,7,3,11,0,22,0,0,0,9,0,2,32,62,0,0,478,0,335,821,272,"06","081","604000","2"
"Block Group 2, Census Tract 6073, San Mateo County, California",163,21,23,4,16,27,18,13,8,10,6,0,0,7,97,38,24,10,71,44,64,12,10,75,0,47,10,0,0,10,5,63,25,60,0,0,1252,0,202,1557,361,"06","081","607300","2"
"Block Group 3, Census Tract 6073, San Mateo County, California",14,26,10,0,0,10,0,0,0,9,9,0,8,0,0,9,8,12,52,15,0,0,0,16,0,0,0,0,0,0,0,0,20,37,0,0,264,0,271,551,10,"06","081","607300","3"
"Block Group 1, Census Tract 6073, San Mateo County, California",73,53,27,4,19,22,7,18,0,32,0,8,13,0,28,22,22,0,55,5,61,0,5,32,0,50,0,0,0,23,0,0,9,33,0,8,751,0,320,1154,95,"06","081","607300","1"
"Block Group 1, Census Tract 6080.01, San Mateo County, California",73,43,159,10,0,16,42,30,15,0,0,7,0,0,24,77,6,34,97,93,85,0,41,75,11,7,0,8,0,0,0,20,29,49,0,0,881,31,831,1924,104,"06","081","608001","1"
"Block Group 2, Census Tract 6080.01, San Mateo County, California",208,36,198,0,0,18,0,0,0,25,0,0,10,7,52,0,24,20,63,9,88,10,0,16,15,6,7,0,0,7,0,0,41,15,0,10,373,59,1038,1531,114,"06","081","608001","2"
"Block Group 1, Census Tract 6082, San Mateo County, California",281,108,245,7,7,0,26,35,0,30,0,43,13,39,55,25,13,102,153,122,92,7,17,111,0,98,0,0,0,64,13,47,108,125,0,51,1979,41,1469,3716,237,"06","081","608200","1"
"Block Group 2, Census Tract 6086, San Mateo County, California",21,24,60,0,21,11,0,0,0,0,11,0,12,0,24,0,40,55,27,11,32,8,16,43,0,10,0,0,0,10,12,6,16,76,0,0,584,12,281,977,192,"06","081","608600","2"
"Block Group 3, Census Tract 6086, San Mateo County, California",112,33,356,0,7,24,0,0,0,13,0,10,46,3,67,0,30,54,101,23,64,0,0,39,14,44,11,0,0,29,12,28,105,91,0,32,487,19,1254,1857,491,"06","081","608600","3"
"Block Group 1, Census Tract 6086, San Mateo County, California",77,56,106,0,11,0,0,0,0,0,8,12,0,11,21,0,20,28,38,22,35,0,10,21,0,9,6,0,0,9,0,36,31,26,10,0,518,9,378,925,115,"06","081","608600","1"
"Block Group 2, Census Tract 6090, San Mateo County, California",91,33,63,0,0,22,0,0,0,0,0,0,0,0,55,9,27,8,30,31,23,0,16,49,0,11,14,0,0,0,0,36,26,34,0,0,815,9,283,1160,183,"06","081","609000","2"
"Block Group 1, Census Tract 6090, San Mateo County, California",61,0,106,0,7,0,7,0,0,0,0,0,0,6,65,14,16,33,17,62,22,11,0,14,6,17,0,0,0,0,13,29,8,37,0,11,815,19,156,1129,85,"06","081","609000","1"
"Block Group 1, Census Tract 6099, San Mateo County, California",103,17,16,0,8,11,21,0,10,12,8,0,0,0,17,54,10,11,0,38,9,0,9,18,0,13,12,0,0,14,13,19,45,55,9,0,944,0,29,1018,100,"06","081","609900","1"
"Block Group 2, Census Tract 6099, San Mateo County, California",121,35,113,11,16,15,0,0,0,25,9,10,0,10,64,59,27,85,123,42,30,6,17,68,44,101,0,0,0,15,0,59,9,46,0,13,1439,0,81,1627,455,"06","081","609900","2"
"Block Group 1, Census Tract 6103.02, San Mateo County, California",129,75,61,0,0,0,0,38,11,7,14,79,69,7,49,37,87,161,87,76,26,14,25,32,20,13,42,3,0,43,61,62,25,91,0,37,1045,41,377,1553,1520,"06","081","610302","1"
"Block Group 1, Census Tract 6114, San Mateo County, California",76,42,16,0,0,0,12,0,0,0,0,17,10,0,54,0,10,13,49,13,23,4,12,0,0,0,3,0,0,11,0,16,46,58,0,0,711,23,177,1032,128,"06","081","611400","1"
"Block Group 2, Census Tract 6114, San Mateo County, California",22,6,14,0,0,0,13,0,0,0,0,0,0,0,19,0,0,0,43,0,0,0,0,0,0,14,0,0,0,0,0,0,0,13,0,0,317,0,73,390,0,"06","081","611400","2"
"Block Group 3, Census Tract 6114, San Mateo County, California",108,28,26,0,19,9,11,20,20,0,0,0,0,0,61,0,12,0,17,31,16,0,8,18,9,21,15,0,0,0,0,14,8,15,0,0,1066,0,321,1435,33,"06","081","611400","3"
"Block Group 4, Census Tract 6114, San Mateo County, California",135,49,48,0,18,0,12,46,0,0,0,24,18,0,60,0,0,11,22,45,13,0,0,10,46,43,0,0,0,13,0,28,45,20,0,0,1132,0,215,1384,85,"06","081","611400","4"
"Block Group 1, Census Tract 6120, San Mateo County, California",0,0,0,9,0,5,10,0,0,0,0,66,44,39,14,31,34,46,23,0,8,0,0,34,21,0,28,13,0,35,79,17,18,74,0,36,40,146,30,390,978,"06","081","612000","1"
"Block Group 3, Census Tract 6120, San Mateo County, California",0,0,24,0,0,0,0,0,0,0,0,63,53,0,0,110,60,34,0,0,0,10,0,8,0,16,21,0,0,28,50,20,16,89,0,0,8,184,10,219,833,"06","081","612000","3"
"Block Group 2, Census Tract 6120, San Mateo County, California",77,22,45,0,0,0,13,0,0,21,0,96,267,64,75,77,177,178,30,42,0,43,0,84,0,0,0,0,0,76,133,21,77,49,0,63,104,396,41,676,2548,"06","081","612000","2"
"Block Group 4, Census Tract 6120, San Mateo County, California",47,0,0,0,0,0,0,0,0,0,0,35,0,0,87,17,44,94,13,0,0,13,0,0,0,24,50,0,0,0,50,85,39,127,0,0,14,207,22,973,731,"06","081","612000","4"
"Block Group 1, Census Tract 6135.02, San Mateo County, California",129,12,80,0,0,27,39,0,0,0,0,0,0,37,35,0,89,56,175,50,0,0,0,14,0,18,0,0,0,0,56,12,33,0,0,0,1203,0,144,1366,277,"06","081","613502","1"
"Block Group 2, Census Tract 6135.02, San Mateo County, California",41,84,66,0,16,2,0,0,0,0,0,0,0,0,30,16,28,0,39,43,0,0,0,18,14,55,17,0,0,0,0,2,22,59,0,0,882,0,34,986,103,"06","081","613502","2"
"Block Group 3, Census Tract 6135.02, San Mateo County, California",100,60,122,0,41,0,24,0,0,98,0,0,18,0,0,0,70,0,43,14,74,0,0,40,0,49,0,0,0,54,42,17,23,90,0,0,1361,0,94,1535,170,"06","081","613502","3"
"Block Group 4, Census Tract 6135.02, San Mateo County, California",78,17,22,0,0,22,0,17,0,0,42,89,0,0,91,52,49,25,130,71,0,0,0,133,46,40,0,0,0,43,74,0,0,160,0,37,1084,0,40,1124,1157,"06","081","613502","4"
"Block Group 1, Census Tract 6138, San Mateo County, California",58,9,0,2,0,0,0,0,0,0,0,0,36,0,20,0,174,0,82,10,0,0,0,5,0,0,0,0,0,10,0,0,6,36,33,0,521,0,14,597,303,"06","081","613800","1"
"Block Group 2, Census Tract 6138, San Mateo County, California",66,10,8,20,0,8,0,0,0,5,0,0,0,37,0,8,42,58,0,19,18,0,0,25,10,0,0,0,0,0,24,15,6,82,7,0,549,24,8,587,44,"06","081","613800","2"
"Block Group 3, Census Tract 6138, San Mateo County, California",46,21,28,0,0,0,0,0,0,0,0,0,25,15,39,16,15,0,8,11,31,0,0,0,7,7,0,0,0,0,0,52,0,34,0,0,639,3,0,719,7,"06","081","613800","3"
"Block Group 4, Census Tract 6138, San Mateo County, California",139,11,28,21,19,0,24,0,0,0,0,0,0,0,17,46,138,22,60,0,22,21,13,27,39,33,0,0,0,14,63,39,14,27,11,0,1231,0,11,1307,399,"06","081","613800","4"
"Block Group 1, Census Tract 6025, San Mateo County, California",20,8,65,12,0,16,0,8,0,36,10,8,20,21,77,42,27,73,66,30,56,8,0,65,0,9,85,9,10,9,8,44,86,134,0,6,291,138,1290,1972,298,"06","081","602500","1"
